id,title,property_type,price_eur,city,neighborhood,lat,lon,size_sqm,rooms,year_built,floor,max_floor,parking,heating,dist_to_metro_min,dist_to_park_min,description,source_url,region,neighborhood_real
295051000,sale,apartment,83500,Bucuresti,Sectorul 2,44.45961,26.14911,55.0,2.0,1977.0,4.0,,unknown,unknown,,,"Apartament 2 camere semidecomandat | 55 mp | Etaj 4/12 | Zona Pantelimon - MegaMall Agenția noastră vă propune spre vânzare un apartament cu 2 camere semidecomandat, cu o suprafață totală de 55 mp, situat la etajul 4 din 12 într-un bloc solid și bine întreținut, construit în anul 1976. Locuința beneficiază de o compartimentare practică și luminoasă, oferind confortul ideal pentru o familie tânără sau pentru investiție: Living spațios și luminos Dormitor confortabil Bucătărie separată Baie aerisită Balcon închis Blocul dispune de două lifturi funcționale, interfon și spații comune curate. Poziționarea este excelentă — la doar 2 minute de mijloacele de transport în comun, cu acces rapid către Mega Mall, școli, grădinițe, supermarketuri și alte puncte de interes. Datorită poziției avantajoase și raportului excelent preț–calitate, apartamentul reprezintă o alegere inspirată atât pentru locuire, cât și pentru investiție (închiriere). Pentru mai multe detalii și programarea unei vizionări, contactați echipa",https://www.olx.ro/d/oferta/apartament-2-camere-pantelimon-IDjY0f6.html,Doamna Ghica,Sector 2
285048680,sale,apartment,408000,Bucuresti,Sectorul 1,44.48799,26.04725,95.0,3.0,,1.0,,yes,unknown,,,"Proprietar ofer spre vânzare un apartament de 3 camere, situat într-un imobil modern (2007), la doar câțiva pași de parcul Herăstrău, restaurante și centre sportive. Date cheie: Suprafață: 95 mp utili (113 mp construiți), Etaj: intermediar, Înălțime camere: 3,40 m – spațiu luminos, aerisit; Compartimentare: living 35 mp, bucătărie semi-deschisă, 2 dormitoare (configurabil 3), cămară, dressing, terasă cu pergolă Facilități & dotări: Parcare subterană cu stație individuală de încărcare electrică; Supraveghere video perimetrală + interfon; Parchet lemn masiv, rulouri electrice, pergolă, plase exterioare; Electrocasnice premium AEG; Se vinde mobilat parțial sau nemobilat – flexibil după preferință Costuri reduse de intretinere : medie de 1200 lei/luna. Zona: Cartier rezidențial exclusivist, acces rapid la parc, cafenele, restaurante și servicii premium. O alegere ideală pentru un stil de viață activ, rafinat, în centrul Bucureștiului. Preț: 408,000€ ; 1 loc de parcare subteran in valoare de 20.000€ inclus in pret; statie de incarcare electrica proprie; Contact direct proprietar – fără comision. For Sale by Owner – 3 Bedroom Apartment in a Premium area of Bucharest - Herastrau, French Quarter. Located in a modern building (2007), just a few steps from Herăstrău Park, restaurants, and sports facilities. Key Details: Surface: 95 sqm usable (113 sqm built), Floor: intermediate; Ceiling height: 3.40 m – bright, spacious, airy; Layout: 35 sqm living room, semi-open kitchen, 2 bedrooms (convertible to 3), pantry, walk-in closet, terrace with pergola Features & Amenities: 1 underground parking space with private EV charging station; Perimeter CCTV & intercom; Solid wood parquet flooring, electric shutters, pergola, exterior insect screens; Premium AEG appliances; Offered semi-furnished, or unfurnished – flexible to buyer’s preference Low maintenance costs: average 1,200 RON/month Neighborhood: Exclusive residential area with quick access to the park, cafés, restaurants, and premium services. An ideal choice for an active, refined lifestyle in the heart of Bucharest. Price: €408,000 – including 1 underground parking space (with EV charger). Direct owner – no agency commission.",https://www.olx.ro/d/oferta/cartierul-francez-herastrau-apartament-3-camere-vanzare-proprietar-IDji2bm.html,Dămăroaia,Dămăroaia
295965215,rent,apartment,2500,Bucuresti,Sectorul 6,44.4429,26.01849,51.0,2.0,,7.0,,unknown,unknown,,,"Predau contract de chirie pentru un apartament foarte dragut tip studio, 51 mp utili, situat la etajul 7, intr-un complex nou din zona Militari, pe strada Drumul Rotii. Apartamentul are o terasa extrem de mare si luminoasa, ideala pentru relaxare. Pentru mai multe detalii, poze sau vizionare, ma puteti contacta in privat. Pot transmite mai multe fotografii pe whatsapp.",https://www.olx.ro/d/oferta/chirie-apartament-51-mp-terasa-mare-zona-militari-IDk1Q4w.html,Militari,Militari
289424997,sale,apartment,130000,Bucuresti,Sectorul 6,44.4429,26.01849,50.0,2.0,1977.0,1.0,,unknown,unknown,1.0,1.0,"Suprafata 50 mp  An 1978 decomandat  Etaj 1- 4.   Bloc reabilitat Optiuni interior:  Aer conditionat  Apometre    Inst. electrice noi  Inst. sanitare noi  Renovat recent  Repartitoare caldura  Termopan  Usa metalica Optiuni exterior:  Interfon Descriere apartament 2 camere confort 1, etaj 1/4 decomandat, bloc 1978 apartamentul a fost renovat in totalitate, termopan, gresie, faianta, parchet, instaltii sanitare, electrice noi, aer conditionat, finisaje 2025. Este perfect pentru locuit, avand o pozitionare excelenta, 1 minut pana la metrou RAUL DOAMNEI , 3 min pana la PARC MOGHIOROS in  aproapiere de parcuri, scoli, gradinita, piata etc, dar si pentru investitie, chiria 500 euro.",https://www.olx.ro/d/oferta/exclusivitate-public-imob-2camere-moghioros-dr-taberei-1-4-la-cheie-IDjAoF7.html,Militari,Militari
276988947,unknown,apartment,599000,Bucuresti,Sectorul 1,44.43783,26.09464,190.0,5.0,,0.0,,yes,unknown,,,"Oportunitate rară în Aviației - Herăstrău - Pipera Proprietate unică, ideală pentru familii cu copii Preț: 2.465 Euro/mpc, cu mobilier inclus – mobilier de cea mai înaltă calitate. Finisaje personalizate, complet diferite de orice altă locuință din complex. ⸻ Descoperiți un imobil de lux, complet echipat și mobilat, ideal pentru o familie activă, în inima Bucureștiului Caracteristici principale: •	Tip imobil: Duplex format din 2 apartamente unite – model unic în întreg complexul •	Suprafață utilă: 150 mp •	Curte și terasă: 40 mp •	Suprafață construită: 243 mp •	Design interior realizat de specialist, cu compartimentare optimizată pentru locuințe premium •	Mobilier și pardoseală: Lemn masiv de cea mai bună calitate, parchet din lemn natural import Italia •	Sistem smart home: control inteligent al încălzirii, răcirii și sistemelor de securitate •	Geamuri securizate antiefracție •	Supraveghere video 24/7 (interior și exterior) •	Pază umană permanentă în complex ⸻ Locație premium: •	Metrou Aviației – 8 minute de mers pe jos •	Carrefour Market + alte spatii comerciale in incinta complexului •	Parcul Herăstrău și Spitalul Ponderas – la câteva minute cu mașina •	Aeroport Băneasa – 15 minute, Otopeni – 20 minute cu mașina ⸻ Dotări și facilități: •	4 dormitoare •	Dressing separat •	Living spectaculos, cu înălțime de 6 metri •	Bucătărie complet mobilată și utilată, gândită pentru confortul maxim al familiei ⸻ Alte detalii importante: •	Parcare: 1–4 locuri disponibile (contra cost), situate lângă lift, cu stație de încărcare electrică •	Preț total: 599.000 Euro + TVA (posibilitate si fara tva pentru pf) ⸻ Această proprietate unică reprezintă o oportunitate excelentă pentru cei care apreciază luxul, confortul și proximitatea față de centrul de afaceri al Bucureștiului. Achiziție flexibilă: Se poate cumpăra atât pe persoană fizică, cât și pe firmă, cu sau fără credit bancar. Există și posibilitatea achiziției fără TVA pentru persoanele fizice – detalii la cerere Rare Opportunity in Aviației - Herăstrău - Pipera Unique Property – Ideal for Families with Children Price: 2,460 EUR/sqm, including top-quality furniture. All finishes are fully customized and unlike anything else in the complex. ⸻ Discover this luxurious, fully furnished and equipped home – perfect for an active family in the heart of Bucharest Key Features: •	Property type: Duplex made by merging 2 apartments – unique layout in the entire complex •	Usable area: 150 sqm •	Private garden and terrace: 40 sqm •	Built area: 243 sqm •	Premium interior design by a specialist, with optimized layout for high-end living •	Furniture and flooring: Highest quality solid wood, natural wood flooring imported from Italy •	Smart home system: remote control for heating, cooling, surveillance and more •	Burglar-proof windows •	24/7 video surveillance (indoor and outdoor) •	Gated community with permanent on-site security ⸻ Prime Location: •	Excellent connectivity: 8-minute walk to Aviatiei metro station •	Amenities nearby: Carrefour Market inside the complex •	Quick access to Herăstrău Park and Ponderas Hospital •	15 minutes to Băneasa Airport, 20 minutes to Otopeni (Henri Coandă) Airport by car ⸻ Top-tier Features and Amenities: •	4 bedrooms •	Dedicated dressing room •	Impressive living room with 6-meter ceiling height •	Fully equipped and furnished kitchen, designed for maximum family comfort ⸻ Additional Information: •	Parking: 1 to 4 spaces available (extra cost), located near the elevator at basement level -1, with electric vehicle charging station •	Total price: 599,000 EUR + VAT ⸻ This unique property is a rare opportunity for those who value comfort and luxury in one of Bucharest’s most vibrant business districts. Flexible purchase options: Available for acquisition by both individuals and companies, with or without bank financing. VAT-free purchase available for individuals – details on request.",https://www.olx.ro/d/oferta/proprietar-apartament-duplex-5-camere-aviatiei-metrou-cloud-9-IDiKdtF.html,Cișmigiu,Teatrului
294893301,sale,apartment,550,Bucuresti,Sectorul 1,44.46988,26.058756,58.0,2.0,,6.0,,yes,unknown,,,"Proprietar, comision 0 !!! Loc parcare privat (curte închisă) inclus în preț. Prima închiriere după renovarea completă. Bloc renovat și reabilitat energetic, lift nou Schindler ultramodern, paliere luminoase, renovate și foarte curate. Living 20mp, Dormitor 14mp, Bucătărie 7mp, Baie 3.6mp, 2 holuri, Balcon 5mp amenajat ca spațiu de lucru (Birou) alăturat Living-ului, Dressing mobilat. Apartamentul este nelocuit, putând fi predat și locuit imediat. Încălzirea este centralizată (de la Radet), ieftină, însă fără a depinde de magistralele de transport, blocul având cetrala termică dedicată, lipită de el. Nu s-a întrerupt niciodată furnizarea căldurii sau a apei calde. Proaspăt renovat cu finisaje de calitate, absolut toate instalațiile înlocuite (apă, curent, TV, Internet). Mașină spălat nouă, TV Smart Samsung, Ușă metalică de înaltă securitate, Uși interior cu furnir natural (Porta Natura Space). La cerere, se poate monta și mașină spălat vase. Zonă aerisită, predominant de case. Stația metrou 1Mai este la 6min de mers pe jos.",https://www.olx.ro/d/oferta/apart-2cam-renovat-modern-IDjXldz.html,Domenii,Sector 1
287715447,sale,house,285000,Bucuresti,Sectorul 2,44.45961,26.14911,130.0,,,,,unknown,unknown,,,"-De vanzare casa si teren 300 mp zona Popa Nan (Mecet nr.40)- -Casa se afla intr o curte comuna,suprafata totala a terenului este de 450 mp din care detin 300 mp proprietate- -Amprenta casei este de 130 mp si este stil vagon- -Se vinde casa cu amprenta de 130 mp si terenul in suprafata de 300 mp-",https://www.olx.ro/d/oferta/de-vanzare-casa-si-teren-300-mp-zona-popa-nan-mecet-nr-40-IDjtdWJ.html,Doamna Ghica,Sector 2
291385393,sale,house,1350,Bucuresti,Sectorul 1,44.477024,26.0748,,,,,,yes,central_heating,,,"PROPRIETAR Vila Pipera Porsche Romania (Cortina North) P+E+M, constructie 2011, Sc=310mp,Su=260mp, Steren=350mp, pereti de caramida tip Porotherm, acoperis sistem Lindab, izolata exterior P: Living 45mp, bucatarie 19mp, baie 4mp, terase 15mp + 10mp E: 3 dormitoare (23mp, 18mp, 16mp) ,2 bai (11mp, 8mp), 2 balcoane (10mp, 6,5mp) M: open space 32mp, 1 baie – spalatorie (16 mp ) curent electric, gaze, put cu hidrofor, fosa septica ecologica,DIGI TV,aere conditionate in toate camerele Termopane PVC REHAU culoarea stejar inchis, parchet laminat clasa 32, usa metalica, centrala termica pe gaze, gresie si faianta in bai si bucatarie, vopsea lavabila alba, bucatarie mobilata si utilata, masina de spalat, jacuzzi Alei amenajate, terasa exterioara, 4 locuri de parcare in curte, iluminat exterior in curte, gradina amenajata 100mp, instalatie irigatie automata. Vanzare 360 000 Euro SAU INCHIRIERE 1350 Euro",https://www.olx.ro/d/oferta/inchiriere-proprietar-vila-pipera-porsche-romania-cortina-north-IDjICEp.html,Herăstrău,Sector 1
293399358,unknown,apartment,545,Bucuresti,Sectorul 1,44.450317,26.072128,44.0,1.0,,5.0,,yes,unknown,,,"Aflată în zonă ultracentrală în cartierul Titulescu (Sector 1), perfectă atât pentru persoanele singure, cât și pentru cupluri care caută acces rapid la facilitățile urbane, garsoniera vă oferă un spațiu bine organizat care combină confortul cu funcționalitatea. Situată la etajul 5 în complex rezidențial nou (din 2022) în Petru Rares nr 12, complet utilată și mobilată, este pregătită pentru mutare imediată, cu mobilier de calitate și echipamente necesare pentru viața de zi cu zi. Semidecomandată, beneficiează de balcon, bucătărie închisă și baie modernă, spații de depozitare eficiente și finisaje moderne, în timp ce poziționarea în apropierea mijloacelor de transport public îi oferă un avantaj major pentru navetiști. Nr. camere: 1 Suprafață utilă: 44 mp Compartimentare: Semidecomandat Confort: Lux Etaj: Etaj 5 / 8 Nr. bucătării: 1 Nr. băi: 1 An construcție: 2022 (Finalizată) Structura rezistență: Beton Tip imobil: Bloc de apartamente Regim înălțime: P + 8E Nr. balcoane: 1 Facilități: Pereți - Faiantă / Vopsea lavabila Podele - Gresie / Parche Ușă intrare - Metal Uși interior - Celulare Stare interior - Impecabil Izolații termice - Exterior / Interior Ferestre cu geam termopan PVC Contorizare - Contor căldura / Contor gaz / Apometre Bucătărie - Mobilata / Utilata Mobilat - Complet Lux Electrocasnice - Masina de spalat rufe / Frigider / Cuptor electric si plita incorporate / Hota / Masina de spalat vase / TV Utilități – CATV / Gaze / Telefon international / Telefon / Curent / Canalizare / Apă Acces internet - Fibră optică / Cablu / Wireless / Dial-up Dotări imobil - Lift / Interfon / Videointerfon Servicii imobil – Administrare / Pază / Supraveghere video Amenajare străzi – Asfaltate / Iluminat stradal / Mijloace de transport în comun Vecinătăți - Metrou Basarab / Piata Victoriei / Nicolae Titulescu / Banu Manta Certificat energetic: Clasa A Puncte de interes: Gradinita nr.206 / Scoala de Muzica si Arte Plastice nr. 1 / Institutul Medico-Militar / Mega Image Titulescu 2 / Teren sportive / Parcuri / Intrarea in caminele C si D din Grozavesti Confort lux - Semidecomandat - Mobilat Complet Lux - 1 Balcon - Aer condiționat - Centrală proprie - Încălzire prin pardoseală - Parcare stradală",https://www.olx.ro/d/oferta/garsoniera-de-lux-44mp-in-titulescu-zona-din-inima-orasului-IDjR4zI.html,Gara de Nord,Sector 1
295951002,rent,apartment,350,Bucuresti,Sectorul 4,44.39319,26.1163,,2.0,1977.0,7.0,,unknown,unknown,5.0,,"Proprietar - inchiriez apartament 2 camere, decomandat, Oraselul Copiilor-Brancoveanu, 5min metrou, utilat si mobilat, etaj 7/8, 350eur",https://www.olx.ro/d/oferta/inchiriez-2-camere-brancoveanu-IDk1Mng.html,Berceni,Sector 4
291969028,rent,apartment,490,Bucuresti,Sectorul 6,44.4429,26.01849,62.0,3.0,,3.0,,unknown,unknown,,,"Apartament confortabil cu 3 camere, renovat, ofer spre închiriere în zona autogara Apusului, Militari Detalii: • Decomandat • Etaj 3/4 • Renovat acum • Bloc reabilitat termic de curând • Fereste noi din termopan • Uși de interior noi • Mobilier in bună parte nou • Parchet nou în camere • Gresie pe hol și in balconul închis • Aer condiționat • Mașină de spălat, frigider, aragaz • Acces zonal metrou (500 m, Păcii)",https://www.olx.ro/d/oferta/inchiriez-apartament-3-camere-decomandate-renovat-militari-apusului-IDjL4tS.html,Militari,Militari
272268158,rent,spatiu comercial,880,Bucuresti,Sectorul 5,44.39928,26.05618,130.0,2.0,,,,unknown,unknown,,,"Spatiu Comercial, 130mp Stradal VISaVIS Kaufland, sector 5 ( La 10 min. Distanta de Unirii ) -1 Supr.130Mp-8eMp-utilii, Et.2  In Vila,Vedeti foto ) Intrare  Individuala,Modulabil/80mp Open Space+1 cam.18mp+a2a cam 14mp. Resu Spatiului Grup Sanitar + Hol si Sala asteptare,Se Poate Modifica Pt. Orice  Activitate  Spatiul et2 este  LIBER, Renovat/Igienizat integral ! Pretabil : Birourii,  Coafor/ Frizerie, Scoala Auto, Firma Paza, After school..Sala Fitens, Etc..! Spatiu este compus din 5 incaperi foarte Spatioase Sala Asteptare + Hol . In fiecare camera se poate amenaja in functie de domeniul de activitate dorit. 2camere sunt echipate cu Aer Conditionat ! Spatiu se afla Vis a vis Kaufland, Sector 5, Stradal,  la 50m, langa intersectia SALAJ cu Calea Ferentari 77. Se inchiriaza doar pe termen Lung NELIMITAT / Sau Minim 12 luni, Se poate trimite un filmulet Pe Whatsapp cu starea actuala pt. ce.i interesati ! Pretul este de 880eNet.! Tva inclus! Se inchiriaza de la persoana fizica..Mai multe detali Whatsapp / tlf.07-trei-trei-doi-opt-unu-sapte-55 !",https://www.olx.ro/d/oferta/inchiriez-spatiu-comercial-open-space-130mp-sector-5-renovat-nou-IDiqpnU.html,Rahova,Rahova
292848470,unknown,apartment,1700,Bucuresti,Sectorul 6,44.4429,26.01849,41.0,1.0,,0.0,,unknown,unknown,,,"Garsonieră Plaza România piața Moghioroș, langa metrou, proprietar bloc mixt tip P (4 etaje), parter, balcon, decomandată 41 mp, complet utilată, bucatarie mare. Zona foarte linistita, bloc reabilitat termic! Pret 1700 lei /luna. Disponibila incepand cu luna octombrie. Contract ANAF. Exclus intermediari. Rog seriozitate. Contact: 07******47",https://www.olx.ro/d/oferta/plaza-romania-piata-moghioros-garsoniera-direct-proprietar-IDjOLgq.html,Militari,Militari
292663436,rent,spatiu comercial,2200,Bucuresti,Sectorul 5,44.39928,26.05618,,,,,,unknown,unknown,,,"Inchiriem o cladire nouă, modernă și versatilă, situată într-o zonă cu trafic intens, ideală pentru diverse tipuri de afaceri. - Suprafață parter: 170 mp Posibilitate de extindere la etaj cu 100-200 mp+mansarda 80 mp Este localizata la 10 min de Piata Unirii, Toporasilor, asigurând o vizibilitate excelentă pentru clienți și parteneri si acces facil la iesirea din Bucuresti spre Giurgiu. Spațiul este configurat pentru a se potrivi unei game variate de afaceri, de la farmacie mare, spațiu de producție, până la ambalare și depozitare. Construcție este nouă si beneficiaza de toate facilitățile moderne, oferind un mediu de lucru eficient și plăcut. Toate utilitățile necesare sunt deja instalate, inclusiv electricitate - curent electric trifazic, apă si canalizare. Posibilități de Dezvoltare - Farmacie: Spațiul generos și vizibilitatea crescută fac un loc ideal pentru o farmacie mare, cu posibilități extinse de stocare și prezentare a produselor. - Spațiu de producție: Suprafața mare și flexibilitatea configurării permit instalarea echipamentelor de producție, asigurând un flux de lucru eficient. - Ambalare și depozitare: Datorită suprafeței mari și accesului facil -este ideală pentru activități de ambalare și depozitare in funcție de nevoi. Posibilitate de extindere la etaj. An finalizare construcție: 2025 Număr încăperi: 4 Număr Grupuri Sanitare: 1 Pretul afisat este pentru parter.",https://www.olx.ro/d/oferta/spatiu-nou-pt-birou-productie-depozit-inchiriere-oferta-IDjNZ80.html,Rahova,Rahova
295957636,sale,apartment,50000,Bucuresti,Sectorul 3,44.41817,26.1606,,1.0,,0.0,,unknown,unknown,,,"Garsonieră de vânzare – parter, complet renovată, utilată și mobilată Vând garsonieră situată la parter, recent renovată în totalitate, cu bucătărie închisă. Imobilul se vinde complet mobilat și utilat, cu toate utilitățile funcționale, fiind pregătit pentru mutare imediată. Proprietar. Locația este excelentă: aproape de stații de autobuz și la câteva minute de stația de metrou Republica. Garsoniera se află în apropierea Pieței 23 August, având în zonă numeroase magazine, farmacie, precum și alte puncte de interes. Pentru familiile cu copii, în apropiere se găsesc Școala Gimnazială nr. 67 și Grădinița nr. 187. Ideală pentru locuit sau investiție!",https://www.olx.ro/d/oferta/cartier-23-august-str-sebes-garsoniera-la-parter-IDk1O6g.html,Titan - Balta Albă,Sector 3
295961870,rent,apartment,2400,Bucuresti,Sectorul 2,44.45961,26.14911,38.0,1.0,1990.0,8.0,,unknown,unknown,,,"De închiriat garsonieră zona Unirii/Sfânta Vineri, AC, cuptor electric, mașină de spălat, mobilat, WI-FI, încălzire, căldură RADET, acces exclusiv la terasă, etajul 8 din 8,acces rapid la STB, metrou, stare foarte bună, liniște, atmosferă plăcută.",https://www.olx.ro/d/oferta/garsoniera-de-inchiriat-IDk1Pcy.html,Doamna Ghica,Sector 2
295957490,rent,apartment,399,Bucuresti,Sectorul 6,44.4429,26.01849,42.0,2.0,1977.0,2.0,,unknown,unknown,2.0,2.0,"Proprietar inchiriez apartament 2 camere decomandate, in Drumul Taberei, metrou Romancierilor Apartamentul este decomandat etaj 2/10, nicio camera pe colt  este format din: -sufragerie-cu canapea extensibila. -bucatarie-complet utilata, masina de spalat rufe. -dormitor- cu pat matrimonial -baie cu obiecte sanitare noi. -instalatii termice (calorifere noi) si electrice noi. -balcon inchis cu termopan Rehau Apartamentul este dotat cu: -Termopane toata casa. -Gresie -Faianta -Parchet -Usa metalica -Internet, WIFI. -Televizor diagonala 120 cm -Masina de spalat rufe -Frigider -Aer conditionat in fiecare camera Apartamentul se afla : La 2 minute de statia de metrou Romancierilor, vis a vis parc Moghioros. - 5 min linia tramvai 41. -15-20 min de statia de Universitatea Politehnica Magazine: Lidl, Kaufland 1 MAI, Auchan DrumulTtaberelor, Piata agro-alimentara Moghioros   5 min) Mall-uri: 5 min- Plazza Romania sau Afi Palace Cotroceni-15 min. Nu acceptam animale de companie! Rog seriozitate! Pentru mai multe detalii: 07*********25 Pret 399 euro.",https://www.olx.ro/d/oferta/proprietar-2-camere-decomandate-drumul-taberei-metrou-romancierilor-IDk1O3U.html,Militari,Militari
283148273,rent,apartment,430,Bucuresti,Sectorul 3,44.41817,26.1606,43.0,1.0,,3.0,,unknown,central_heating,8.0,,"Inchiriez apartament 1 camera (garsoniera) finisaje de lux, aparatura electrocasnica premium (masina de spalat vase, masina de spalat rufe, hota, cuptor, plita, chiuveta), centrala termica,mobilier pe hol si dormitor si bucatarie este facut la comanda, pat matrimonial. Apartamentul este situat la etajul 3/11 intr-un bloc finalizat in 2025 Este la aproximativ 8 minute de statia de metrou nicolae teclu. In apropiere este statia de metrou nicolae teclu lidl, kaufland, leroy merlin, profi, auchan",https://www.olx.ro/d/oferta/apartament-1-camera-metrou-decomandat-pallady-IDja3ND.html,Titan - Balta Albă,Sector 3
293391194,rent,spatiu depozitare,200,Bucuresti,Sectorul 3,44.41817,26.1606,,,,,,unknown,unknown,,,"detalii la nr de tel 07******49, tarife de la 90-200 euro/luna",https://www.olx.ro/d/oferta/boxe-tip-container-de-inchiriat-de-la-7-28-mp-IDjR2s2.html,Titan - Balta Albă,Sector 3
295964315,sale,apartment,41000,Bucuresti,Sectorul 5,44.39928,26.05618,30.0,1.0,,0.0,,unknown,central_heating,,,"Vând garsoniera bloc nou parter 30mp, centrala,îmbunătățiri recente(gresie,faianta) garsoniera este stradala, ideal pentru spațiu comercial, LIDL la 100m, stație autobuz și tramvai la 50m,",https://www.olx.ro/d/oferta/de-vanzare-garsoniera-bloc-nou-IDk1PPZ.html,Rahova,Rahova
295963369,rent,apartment,750,Bucuresti,Sectorul 1,44.47991,26.06407,,2.0,,1.0,,yes,unknown,,,"Apartament 2 camere de închiriat in complexul Onix Park North, Apartamentul dispune de 1 dormitor, living, dressing, bucatarie, 2 băi și balcon + loc de parcare la subteran. La doar câțiva pași de află o stație de autobuz, metrou, mall promenada Complexul dispune de restaurat, salon de înfrumusețare, magazin, atm, easy box etc..",https://www.olx.ro/d/oferta/inchiriez-apartament-2-camere-sector-1-IDk1PAJ.html,Băneasa,Sector 1
295913924,rent,spatiu comercial,320,Bucuresti,Sectorul 1,44.47991,26.06407,15.0,,,,,unknown,unknown,,,"Ofer spre închiriere spațiu renovat și complet utilat, special amenajat pentru activități de cosmetica canina. Spațiul este echipat integral cu aparatură și accesorii de calitate premium. Cada profesională, mașina de tuns, distanțierele, foarfecile, periile și toate ustensilele necesare sunt incluse și in stare foarte buna. Ideal pentru începerea activității imediat, fără investiții suplimentare. Spațiul include: – cadă profesională de grooming cu sistem de ridicare – masă de tuns -  uscator – dulapuri și rafturi pentru depozitare – chiuvetă și zonă de spălare – pardoseală rezistentă, ușor de întreținut – ventilație si dezumidificator (ideal pentru uscare eficienta a cainilor)",https://www.olx.ro/d/oferta/inchiriez-salon-grooming-dorobanti-floreasca-IDk1CJe.html,Băneasa,Sector 1
294823735,unknown,apartment,125000,Bucuresti,Sectorul 4,44.39319,26.1163,80.0,4.0,,,,unknown,unknown,,,"Apartament 4 camere decomandat, 3 minute de Bvd.Constantin Brâncoveanu, Berceni. Apartamentul este mare, spațios, luminos, dispune de doua holuri mari ce fac accesul ușor și separat în fiecare camera. Bucătăria mare spațioasă cu loc de luat asa. Doua bai Boxa la subsol. Situat la etajul 3/4, într-un bloc reabilitat termic. Aproape de școli, grădinițe, licee, magazine etc . Zona cu acces ușor către toate mijloacele de transport în comun. Acces ușor către toate zonele importante ale orașului. Pentru mai multe detalii și pentru vizionare vă rog să mă contactați! Ideal atâta pentru locuință cât și pentru birou firma. , balcon mare inchis cu termopan.",https://www.olx.ro/d/oferta/apartament-4-camere-decomandat-brancoveanu-berceni-IDjX37x.html,Berceni,Sector 4
295935275,rent,spatiu depozitare,9,Bucuresti,Sectorul 4,44.39319,26.1163,,,,,,yes,unknown,,,"Închiriere spațiu birouri de depozitare ,zona Apărătorii patriei !!!locuri parcare !!!contorizare individuală!!!",https://www.olx.ro/d/oferta/inchiriere-spatii-birouri-si-depozit-IDk1IhB.html,Berceni,Sector 4
295954038,rent,apartment,500,Bucuresti,Sectorul 5,44.39928,26.05618,25.0,1.0,,0.0,,unknown,unknown,,,Închiriez camera 500 de lei condiții modeste se stă cu proprietarul în casă pensionar 41 de ani doar persoane de sex feminin,https://www.olx.ro/d/oferta/inchiriez-camera-IDk1Nae.html,Rahova,Rahova
295190980,rent,apartment,420,Bucuresti,Sectorul 2,44.45961,26.14911,34.0,1.0,1977.0,0.0,,unknown,unknown,,,"Proprietar, inchiriez garsoniera bine intretinuta, mobilata complet si boiler, situata pe Calea Mosilor intersectie cu Str Mihai Eminescu. Garsoniera este situata la parter, prevazuta cu rulouri exterioare. Se inchiriaza pe termen lung, minim 1 an. Chiria in avans pe 1 luna + 1 luna garantie. Comision 0%.",https://www.olx.ro/d/oferta/inchiriez-garsoniera-calea-mosilor-IDjYAEQ.html,Doamna Ghica,Sector 2
295611217,sale,land,180000,Bucuresti,Sectorul 2,44.45961,26.14911,600.0,,,,,unknown,unknown,,,"Vand teren pentru casa pe Aleea Argedava ,Fundeni sect 2.Terenul are suprafata de 600 mp ,deschidere 20 m liniari ,POT 60 %.Se afla intr o zona foarte linistita ,nu departe de Sos Fundeni si spitalul Fundeni.Pretul este de 300 euro mp.",https://www.olx.ro/d/oferta/vand-teren-aleea-argedava-fundeni-IDk0lYR.html,Doamna Ghica,Sector 2
294191528,sale,apartment,275000,Bucuresti,Sectorul 2,44.43505,26.12476,90.0,3.0,,1.0,,unknown,central_heating,,,"Descoperă confortul unui apartament spațios, luminos și modern, situat într-un imobil elegant, finalizat în 2018, cu arhitectură deosebita și finisaje de calitate. Amplasat într-o zonă centrală, dar liniștită, pe Str. Țepeș Vodă 37–39, acest apartament oferă un echilibru perfect între funcționalitate, design și accesibilitate. Detalii generale Suprafață totală: 89,34 mp Compartimentare: 3 camere Living generos cu bucătărie open space 2 dormitoare luminoase 2 băi moderne 2 balcoane Etaj: Parter peste demisol Bloc nou recepționat în 2018 Apartamentul se remarcă printr-o compartimentare echilibrată și o atmosferă primitoare și luminoasa. Fiind amplasat la parter peste demisol, apartamentul păstrează luminozitatea naturală și oferă acces facil, ideal pentru familii sau persoane care preferă evitarea scărilor și lifturilor. Apartamentul beneficiaza de centrala proprie, aparate de aer conditionat in fiecare camera, bai si bucatarie mobilate si echipate. Blocul are o arhitectură deosebită, construcție solidă și finisaje moderne. Spațiile comune sunt curate, întreținute și sigure, iar exteriorul beneficiaza de sistem de camere. Localizare excelentă - Poziționare ideală, aproape de punctele de interes din centrul Bucureștiului: Metrou – 10 minute de mers pe jos Piata Unirii - 5 min cu masina Piata Muncii - 5 min cu masina Kaufland Calarasi - 3 minute de mers pe jos Clinica medicala la parterul imobilului Școli, grădinițe, clinici, supermarketuri și restaurante în apropiere Strada Țepeș Vodă oferă un cadru urban plăcut, dar ferit de aglomerație, cu acces rapid către principalele artere ale orașului. Ideal pentru locuință personală sau investiție",https://www.olx.ro/d/oferta/vanzare-apartament-89-mp-tepes-voda-popa-nan-IDjUoEE.html,Traian,Sf. Ștefan
